file,hash
Lung_Opacity-1863.png,8df831897
Lung_Opacity-2116.png,ccf0075d3
Lung_Opacity-2336.png,d9f4115c6
Lung_Opacity-2523.png,99e4711d5
Lung_Opacity-2955.png,91ac551d7
Lung_Opacity-3031.png,d8ed411ce
Lung_Opacity-3077.png,d5f0441d7
Lung_Opacity-3526.png,81ec61fc5
Lung_Opacity-3772.png,85b0565de
Lung_Opacity-3841.png,85f04739b
Lung_Opacity-389.png,dcac071da
Lung_Opacity-4077.png,d0b5862cf
Lung_Opacity-4276.png,94b0de6d8
Lung_Opacity-4300.png,dc34830ef
Lung_Opacity-4422.png,d9e161547
Lung_Opacity-4623.png,d9b8661a3
Lung_Opacity-5410.png,a8bd133d2
Lung_Opacity-5576.png,c0f4c31cf
Normal-1516.png,9c74561d3
Normal-1837.png,b8b0475d3
Normal-283.png,80ee16dd6
Normal-2961.png,dcbc164d2
Normal-3262.png,89f1464de
Normal-339.png,91fc469a6
Normal-3401.png,d9e151197
Normal-3950.png,ddf0105d3
Normal-4054.png,99e1461bb
Normal-4287.png,d5f0145d3
Normal-4524.png,c0f1d05cf
Normal-4799.png,99f4411d7
Normal-5248.png,989156d5e
Normal-5959.png,91e4471b7
Normal-6009.png,d8e057593
Normal-6143.png,81c1cf79c
Normal-6821.png,9bec47843
Normal-6925.png,d92c471d3
Normal-7002.png,88f8571b3
Normal-7034.png,c8f515553
Normal-7484.png,dcf407195
Normal-7485.png,9cbc564d1
Normal-756.png,d1bc4e8d2
Normal-7710.png,c0ed57153
Normal-7722.png,99a1474cf
Normal-7728.png,99f14658e
Normal-7777.png,d978461c7
Normal-7837.png,88e5475da
Normal-7980.png,c4bc124fb
Normal-8053.png,d0f2a3378
Normal-807.png,93bc46c93
Normal-8377.png,d5b2cc68c
Normal-8502.png,993c564ce
Normal-8591.png,99f0465c7
Normal-8916.png,81e4751d7
Normal-9132.png,d0fc651a5
Normal-9133.png,dcf5141c6
Normal-9405.png,99e847197
Viral Pneumonia-581.png,917aa92f1
Viral Pneumonia-582.png,919e0fe16
Viral Pneumonia-653.png,999c66c8e
Viral Pneumonia-672.png,c3aa52d1b
COVID19(337).jpg,d8ec45953
COVID19(387).jpg,8d38164df
IM-0147-0001.jpeg,d0ac1ed9a
IM-0484-0001.jpeg,d4fc0b8d8
IM-0539-0001-0001.jpeg,90ba0ee9b
IM-0659-0001.jpeg,91fc429f2
NORMAL2-IM-0683-0001.jpeg,d1f84e8a9
NORMAL2-IM-1108-0001.jpeg,80bc56dd6
person151_virus_301.jpeg,92beaee80
person1582_bacteria_4137.jpeg,d0fc463b1
person274_bacteria_1288.jpeg,95b0074df
person370_virus_753.jpeg,d6a555516
person502_bacteria_2117.jpeg,90ae47c4f
person648_bacteria_2540.jpeg,c4be07c53
person725_bacteria_2627.jpeg,d0be17d90
person82_bacteria_404.jpeg,d0ae87c87
person921_virus_1578.jpeg,901e8bb57
person94_bacteria_456.jpeg,c8ba63c53
00000011_003.png,89e0477ce
00000644_001.png,99ed211d6
COVID-1020.png,d9ec45171
COVID-1069.png,9d8e05697
COVID-1167.png,89bc564d5
COVID-1342.png,bd8d53c06
COVID-1477.png,d93c47c25
COVID-1640.png,cdfc414c5
COVID-2161.png,dcf4124d3
COVID-2263.png,95b8470d7
COVID-2358.png,81e54f69a
COVID-2743.png,d322e539a
COVID-2981.png,fcbc30193
COVID-3049.png,9efc06447
COVID-3269.png,9181c75b7
COVID-3358.png,90f4d6197
COVID-486.png,fcbc440d9
Lung_Opacity-1083.png,81ef9429d
Lung_Opacity-1132.png,c4d58a2cf
Lung_Opacity-156.png,ccf4822dd
Lung_Opacity-1695.png,89f4641d7
Lung_Opacity-1706.png,dded120ca
Lung_Opacity-1729.png,dcb5422cb
Lung_Opacity-1807.png,d0ed165ca
Lung_Opacity-1902.png,c4f0833ed
Lung_Opacity-2035.png,88f85659e
Lung_Opacity-2613.png,dce8611c7
Lung_Opacity-2652.png,d4b497893
Lung_Opacity-2783.png,ccb58648f
Lung_Opacity-2859.png,dcad034d3
Lung_Opacity-305.png,d1b4534c7
Lung_Opacity-338.png,c4b0534df
Lung_Opacity-4222.png,d0e0771c7
Lung_Opacity-4354.png,90e14679f
Lung_Opacity-4502.png,89fc55193
Lung_Opacity-4522.png,d4fd81c92
Lung_Opacity-4760.png,99ed46496
Lung_Opacity-4956.png,cce1431d7
Lung_Opacity-511.png,89a45659f
Lung_Opacity-5187.png,81e0575d7
Lung_Opacity-527.png,99e8c7592
Lung_Opacity-5386.png,99f0471ce
Lung_Opacity-5497.png,d4b0534db
Lung_Opacity-5683.png,ccb4534d3
Lung_Opacity-5759.png,9dee20547
Lung_Opacity-6011.png,d0e4171cf
Normal-10182.png,d8e8571c3
Normal-2207.png,d8fc43193
Normal-220.png,d5f84688b
Normal-2213.png,99a8471d7
Normal-2327.png,d1b0175d6
Normal-2978.png,c1f447197
Normal-3039.png,dcf4121f1
Normal-3061.png,91f9461ce
Normal-3641.png,91e4455d7
Normal-4166.png,dcb517413
Normal-4362.png,fcbc124ca
Normal-5474.png,99f057193
Normal-5699.png,ccbc07cd2
Normal-5879.png,d5f4304d3
Normal-6919.png,d8f8461d9
Normal-8436.png,99e5461cb
Normal-8577.png,d0e9531c7
Normal-8629.png,9189c7597
Normal-8795.png,d8ec471d1
Normal-8843.png,89f846597
Normal-8914.png,8bf846857
Normal-8995.png,91e8475c7
Normal-9104.png,dcbc161d1
Normal-914.png,91ac56e93
Normal-9491.png,d8e861575
Normal-9505.png,99e847197
Viral Pneumonia-1311.png,90ee56596
Viral Pneumonia-497.png,d09c07e5b
COVID19(170).jpg,d4b4136da
COVID-19 (254).jpg,832c75d0f
COVID-19 (440).jpg,d5e1e38a2
IM-0467-0001.jpeg,95984e8cf
IM-0215-0001.jpeg,c0fe874d4
COVID-19 (3).jpeg,dcbd041d3
NORMAL2-IM-0952-0001.jpeg,95ec06ba3
NORMAL2-IM-1128-0001.jpeg,90accec9e
person1038_virus_1733.jpeg,92cc0fd17
person1111_virus_1836.jpeg,d2ae4eb12
person1115_virus_1840.jpeg,93dc46a53
person1358_bacteria_3463.jpeg,d4f6564c2
person1524_virus_2658.jpeg,90dc0ef9a
person1628_bacteria_4298.jpeg,d5f2421d3
person23_bacteria_100.jpeg,908ecfc47
person281_bacteria_1326.jpeg,d5be07c12
person382_bacteria_1746.jpeg,c8be4f912
person517_bacteria_2196.jpeg,90bc42ede
person762_virus_1390.jpeg,d0f65119e
person839_bacteria_2757.jpeg,92aa4ed47
person954_virus_1626.jpeg,ddbe046a4
00000073_007.png,99a4465d7
00000547_007.png,95f8611c7
00000692_000.png,d5f8451d1
00000909_001.png,d5f0c4593
00000971_003.png,99ec461d3
COVID-1066.png,b8bc65c46
COVID-1917.png,d0e1075de
COVID-2502.png,dcf41609b
COVID-2630.png,d4a7d249a
COVID-2907.png,99f847196
COVID-3080.png,d4f4351d2
COVID-3224.png,c5b51649b
COVID-3259.png,d0e475593
COVID-3493.png,d1a55619b
COVID-349.png,8dfd03689
COVID-3563.png,81e5551de
COVID-45.png,81e84779d
COVID-483.png,8ddd06647
COVID-692.png,9dbc024d7
COVID-892.png,b9ec45196
COVID-912.png,dcac601f3
Lung_Opacity-1033.png,81e4671d7
Lung_Opacity-2631.png,c8f05e359
Lung_Opacity-2745.png,dcb5029da
Lung_Opacity-3044.png,91b4475b9
Lung_Opacity-4191.png,dcbc501d3
Lung_Opacity-4695.png,d0a1867be
Lung_Opacity-4950.png,c470c74d7
Lung_Opacity-5287.png,91e4d31d6
Lung_Opacity-5301.png,d4a5364cb
Lung_Opacity-538.png,c8e1539ce
Lung_Opacity-543.png,c0f5d348b
Lung_Opacity-804.png,89f8355d1
Normal-1233.png,91dc4ea8b
Normal-1536.png,dcbc50593
Normal-1961.png,9071565be
Normal-2053.png,85e197596
Normal-2058.png,c9ec451d3
Normal-2063.png,99e0475d3
Normal-2444.png,ecbd024d3
Normal-292.png,81bcd64d3
Normal-3263.png,d0e0b71d6
Normal-3594.png,88b8466df
Normal-3627.png,dd19134ce
Normal-3684.png,9cb0561d7
Normal-3998.png,c8f40759b
Normal-4324.png,99f847193
Normal-593.png,91f84e8cb
Normal-6387.png,99b1465da
Normal-6517.png,99b0465bb
Normal-6858.png,d8a8471d7
Normal-709.png,d8ac47e86
Normal-7756.png,89e847957
Normal-7899.png,99f0465d6
Normal-8713.png,d4b8170db
Normal-8723.png,99ac555d1
Normal-9343.png,d1e4655b1
Normal-9674.png,ccb516197
Viral Pneumonia-1008.png,95b487cc3
Viral Pneumonia-1075.png,d0ae47d52
Viral Pneumonia-1123.png,90be57a70
COVID19(225).jpg,cd0912df6
COVID-19 (376).jpg,d0d5832de
COVID19(561).jpg,998e47e46
COVID19(57).jpg,d9ed45550
COVID-19 (601).jpg,81eb798a5
COVID-19 (72).jpg,d6b2343f0
IM-0494-0001.jpeg,90ec469de
IM-0166-0001.jpeg,91dc4ea9a
IM-0288-0001.jpeg,81ac57dd2
IM-0551-0001-0001.jpeg,d1bc568d2
IM-0623-0001.jpeg,80ac1ed9f
NORMAL2-IM-0027-0001.jpeg,90f8c64d7
NORMAL2-IM-0476-0001.jpeg,91bc4ea9a
person1179_bacteria_3127.jpeg,90be4fc4a
person1203_bacteria_3155.jpeg,9d8629c4f
person1249_virus_2118.jpeg,d5fa47882
person130_bacteria_628.jpeg,92fe56d10
person1352_bacteria_3442.jpeg,82bf57c12
person1372_bacteria_3498.jpeg,c5fb42b82
person1418_bacteria_3638.jpeg,d1f58228f
person1440_bacteria_3723.jpeg,87fa46c07
person1582_bacteria_4136.jpeg,c0fe62bb0
person158_bacteria_742.jpeg,95be0fc12
person1610_bacteria_4240.jpeg,929c4fd13
person1637_bacteria_4339.jpeg,92ac43c5f
person1684_bacteria_4461.jpeg,d3fe013a4
person1758_bacteria_4600.jpeg,d4b0171db
person312_virus_635.jpeg,90ae0afda
person359_bacteria_1642.jpeg,958e4dc56
person389_virus_778.jpeg,d6de06c32
person413_bacteria_1828.jpeg,ddfa46406
person551_bacteria_2310.jpeg,d9bc4ec03
person629_virus_1207.jpeg,929c47c5b
person808_virus_1442.jpeg,91ae8fc86
00000011_008.png,d8f8501d7
00000376_001.png,fcac46991
00000391_001.png,dcad071d2
00000527_000.png,dca476193
00000623_005.png,90e4555f5
00000709_005.png,d5b0270d7
00000741_003.png,dcfd50581
00021127_018.png,ddbd06093
COVID-1002.png,b8b847c47
COVID-1052.png,91bd56496
COVID-1551.png,d8ee5909a
COVID-1873.png,dcb4161d3
COVID-197.png,99e4651f1
COVID-1983.png,d4bd52591
COVID-2304.png,99f446596
COVID-2520.png,d9ed16194
COVID-2941.png,d5b44649b
COVID-497.png,9db806cc7
COVID-622.png,d928554d7
COVID-63.png,99fc465d0
Lung_Opacity-1126.png,d4b5505d3
Lung_Opacity-1255.png,d06db40cf
Lung_Opacity-1502.png,99e455555
Lung_Opacity-1519.png,81e05779e
Lung_Opacity-1644.png,99f856487
Lung_Opacity-2452.png,ddd48649a
Lung_Opacity-2518.png,d5e2d5950
Lung_Opacity-2819.png,d4f134587
Lung_Opacity-3239.png,91e0475d7
Lung_Opacity-3283.png,9aac56596
Lung_Opacity-3764.png,81e5067ee
Lung_Opacity-417.png,80a1d779e
Lung_Opacity-4820.png,d4a5134cf
Lung_Opacity-4830.png,c0b4555d7
Lung_Opacity-4849.png,89e8759e1
Lung_Opacity-4973.png,c0f5917ca
Lung_Opacity-5062.png,88ac567cb
Lung_Opacity-5830.png,8da0c55bb
Normal-10180.png,d8bc464d6
Normal-1473.png,80e5657b6
Normal-2103.png,91f545497
Normal-2260.png,99f0465d3
Normal-2261.png,99ac475d1
Normal-2549.png,dca9551d1
Normal-2721.png,d9ed07113
Normal-2764.png,99ec451d6
Normal-2799.png,89e4571d3
Normal-3137.png,99e146597
Normal-3206.png,d5f8411d5
Normal-4030.png,ddfc64182
Normal-4317.png,91f057197
Normal-5913.png,d9ec439c2
Normal-6000.png,cefc101f4
Normal-6020.png,81e1c559f
Normal-6282.png,99ad56417
Normal-639.png,91fc5ea28
Normal-6725.png,dcb5155d0
Normal-695.png,85a846ecf
Normal-7228.png,ddbd06093
Normal-7414.png,93f871187
Normal-7848.png,c0fd74487
Normal-7972.png,d9e551195
Normal-802.png,99bc568d2
Normal-8126.png,d4fc145b2
Normal-8251.png,98e0479d7
Normal-842.png,91885e9de
Normal-8564.png,d4f0c31d3
Normal-8658.png,d8bc47583
Normal-879.png,90dc46ea7
Normal-9037.png,c8e0671f3
Normal-9083.png,8db4055d7
Normal-9200.png,99ec470b3
Viral Pneumonia-18.png,98fe47c50
Viral Pneumonia-400.png,d0dc06bda
Viral Pneumonia-438.png,90ae47eb4
Viral Pneumonia-536.png,90bc4eb9a
Viral Pneumonia-667.png,92fd47c03
Viral Pneumonia-86.png,90ae47e9a
Viral Pneumonia-958.png,86b81ffc0
COVID19(190).jpg,99ec45917
COVID-19 (209).jpg,dcbc47446
COVID-19 (266).jpg,fcc16391c
COVID19(316).jpg,81f865b8e
COVID-19 (385).jpg,98a769687
COVID-19 (398).jpg,95a6b5670
COVID-19 (460).jpg,a1a49d973
COVID-19 (6).jpg,dcb4071cb
IM-0213-0001.jpeg,d1f84e8c3
IM-0617-0001.jpeg,91dc06aeb
person1015_virus_1701.jpeg,c1ab6d28b
person1041_virus_1736.jpeg,c3dc06d1b
person1321_bacteria_3359.jpeg,d1ea5ea05
person1411_bacteria_3609.jpeg,91e6431cf
person1411_bacteria_3610.jpeg,95fa4308f
person1430_bacteria_3693.jpeg,d7ca16b06
person1507_bacteria_3948.jpeg,94b0471df
person1648_bacteria_4376.jpeg,d0fae30e1
person327_bacteria_1508.jpeg,d1a557586
person415_bacteria_1839.jpeg,cdb843c65
person451_bacteria_1942.jpeg,94ae0fe1a
person51_bacteria_241.jpeg,97aa46c47
person669_bacteria_2561.jpeg,d0bf459b0
00000318_002.png,99ec47193
00000327_002.png,99e855157
00000514_004.png,dcfc16191
00000777_000.png,dcb8171b1
00000838_000.png,8d3d434d3
00005274_011.png,d1e561587
COVID-1014.png,ddf4061d2
COVID-1150.png,dcbf101b4
COVID-2424.png,81e557197
COVID-277.png,dca4072cf
COVID-2823.png,89fc75582
Lung_Opacity-1105.png,d5b4c30d5
Lung_Opacity-1941.png,d4f4111cf
Lung_Opacity-2847.png,99a15669e
Lung_Opacity-3184.png,d061c759e
Lung_Opacity-3290.png,8db68ce26
Lung_Opacity-3829.png,c8b5c31c7
Lung_Opacity-4003.png,81e1465df
Lung_Opacity-4284.png,c0fcc30db
Lung_Opacity-476.png,99b045cd7
Lung_Opacity-5421.png,d4f470d16
Lung_Opacity-5440.png,d0e9051df
Lung_Opacity-5619.png,d4b593493
Lung_Opacity-5785.png,c0f5530d7
Lung_Opacity-5924.png,95a1d659a
Normal-10189.png,99f4465a9
Normal-1348.png,d0bc469f2
Normal-1510.png,d97455193
Normal-1569.png,d9e546586
Normal-1607.png,ccbd42d46
Normal-1797.png,d6f513413
Normal-2009.png,dcf413193
Normal-2152.png,d8fc55191
Normal-2196.png,d4f4905d3
Normal-252.png,d0bc535d1
Normal-3356.png,89b8651eb
Normal-4327.png,91a8755d6
Normal-507.png,8aac57d52
Normal-5676.png,89f0791c7
Normal-6645.png,d0fcc61b1
Normal-7483.png,d8e0465bd
Normal-8187.png,99e1461d7
Normal-8582.png,89fc16497
Normal-9400.png,c2fc671a1
Normal-9418.png,d4b4072cf
Normal-961.png,d0fc469d2
Normal-9635.png,a9f8451b3
Normal-9649.png,81f0457d7
Viral Pneumonia-1081.png,d2aa2aae9
Viral Pneumonia-1140.png,91ac0ee9e
Viral Pneumonia-203.png,9306e9ecc
Viral Pneumonia-222.png,80af10bfe
Viral Pneumonia-96.png,829c47e5e
COVID19(142).jpg,dcbd12531
COVID19(372).jpg,c0f0d659b
COVID-19 (529).jpg,91a9474cf
COVID-19 (76).jpg,8a156d1bb
IM-0669-0001.jpeg,92ac46d9e
F051E018-DAD1-4506-AD43-BE4CA29E960B-1068x1142.jpeg,99e5461d3
IM-0685-0001.jpeg,d40f42fc3
IM-0649-0001.jpeg,d5bd17444
IM-0069-0001.jpeg,90fc469da
NORMAL2-IM-0961-0001.jpeg,dcbc06c93
NORMAL2-IM-1170-0001.jpeg,98ae06e9e
person108_virus_199.jpeg,d57447193
person1193_virus_2034.jpeg,80ce753f4
person1320_bacteria_3339.jpeg,95aac6a8b
person1459_virus_2506.jpeg,91dc46973
person1614_bacteria_4248.jpeg,d7dc46e02
person1883_bacteria_4769.jpeg,81e4d7792
person258_bacteria_1206.jpeg,c4bf52d06
person30_bacteria_150.jpeg,91aec6996
person3_virus_15.jpeg,9dbc46c07
person417_bacteria_1841.jpeg,c8fc47d12
person436_virus_886.jpeg,908e0fdda
person480_virus_981.jpeg,9bce4ea42
person482_virus_984.jpeg,91add6586
person525_bacteria_2216.jpeg,95568fc0b
person714_bacteria_2615.jpeg,90ae4fb70
person806_virus_1439.jpeg,91e797542
00000038_007.png,9dfc06487
00000305_000.png,dcbc070cb
00000457_000.png,dcf8025d3
00000577_000.png,dcf554550
00000662_001.png,dcb4060bf
00000702_002.png,dca5051d7
00000725_000.png,dcbc124d3
00001007_001.png,89b5465d3
00001045_000.png,dcb4164d3
00001045_002.png,89f8471c7
COVID-1031.png,8db81669b
COVID-1376.png,d9b44649b
COVID-1446.png,c9e0665d3
COVID-1598.png,dca503dd8
COVID-1672.png,d848595d7
COVID-2438.png,93e0465d7
COVID-343.png,81f4571d3
COVID-597.png,cd9826b27
Lung_Opacity-1313.png,cd941759a
Lung_Opacity-1856.png,99e856197
Lung_Opacity-2010.png,d4b4175d2
Lung_Opacity-2450.png,95a6a578c
Lung_Opacity-2665.png,90e787f84
Lung_Opacity-269.png,c8fc031cf
Lung_Opacity-298.png,91bc47396
Lung_Opacity-3141.png,95e14e1c7
Lung_Opacity-3242.png,9d7457590
Lung_Opacity-4172.png,d4bc73093
Lung_Opacity-4386.png,d0fc051cf
Lung_Opacity-4405.png,d0a796596
Lung_Opacity-4473.png,98fd431c6
Lung_Opacity-4480.png,81e087fba
Lung_Opacity-4955.png,98fc061d7
Lung_Opacity-5054.png,89f0475d6
Lung_Opacity-5068.png,d4b7c60c3
Lung_Opacity-5143.png,90f8471d7
Lung_Opacity-808.png,d4bc060fb
Lung_Opacity-966.png,9fa867826
Normal-10057.png,d8bc551b1
Normal-1127.png,91e84eb8b
Normal-1306.png,90ae0eeda
Normal-1356.png,91b8ce8cb
Normal-1477.png,dcfc1209b
Normal-1482.png,99ed471a1
Normal-2132.png,99f8471b1
Normal-2305.png,9d3453497
Normal-2501.png,99e4451bb
Normal-2585.png,d9a4755c2
Normal-2775.png,dcf4045f2
Normal-3245.png,bc34564d3
Normal-3500.png,dcb4170cb
Normal-3800.png,fcbc17052
Normal-4007.png,dcbc06c53
Normal-4417.png,dcfc161d0
Normal-4536.png,81e5447cf
Normal-4603.png,98f45219f
Normal-4605.png,99ec4648f
Normal-5212.png,c8f0515d7
Normal-5362.png,d4b517493
Normal-5435.png,89f056597
Normal-5996.png,dcad075c2
Normal-6456.png,89e1615f5
Normal-6693.png,d8bc561d4
Normal-6874.png,d4b4930db
Normal-7496.png,dcad521c3
Normal-7754.png,d8ad541d5
Normal-783.png,90ec4eb96
Normal-8173.png,89fc65583
Normal-8334.png,d0fd505b4
Normal-8686.png,dcb4140fb
Normal-8812.png,81f4471be
Normal-8875.png,ddbc120d3
Normal-9248.png,c4f4921eb
Normal-9282.png,d4b4975c2
Normal-9515.png,dcb5120db
Normal-9731.png,dcbd06c52
Viral Pneumonia-526.png,8dfa468c6
Viral Pneumonia-649.png,dcfe07114
Viral Pneumonia-715.png,80be479f2
Viral Pneumonia-835.png,d0be423da
COVID19(192).jpg,91e0475d7
COVID-19 (22).jpg,8074e67b9
COVID-19 (361).jpg,9720db699
COVID-19 (430).jpg,d4bfb4038
COVID19(511).jpg,f92e65116
COVID-19 (797).jpg,9276996e2
COVID-19 (816).jpg,da1c3a1ad
COVID-19 (89).jpg,d8a54ee29
IM-0577-0001.jpeg,91fc46993
IM-0495-0001.jpeg,90ae0ef9a
NORMAL2-IM-0304-0001.jpeg,d7c806c5e
